"","Index","MBH043","MBH060","MBH068","MBH069","MBH078","MBH089","MBH094","MBH095","MBS1115","MBS1116","MBS1123","MBS1124","MBS1141","MBS1150","MBS1151","MBS1152","MBS1159","MBS1160","MBS1163","MBS1168","MBS1169","MHH256","MHH257","MHH260","MHH263","MHH264","MHH265","MHH266","MHH335","MHH336","MHH343","MHH344","MHH346","MHH347","MHH348","MHH351","MHH352","MHH356","MHH357","MHH358","MHH359","MHH366","MHH369","MHH370","MHH372","MHH373","MHH374","MHH375","MHH376","MHH380","MHH381","MHH383","MHH384","MHH392","MHH393","MHH394","MHH395","MHH396","MHH520","MHH540","MHH545","MHH552","MHH553","MHH554","MHH563","MHH564","MHH565","MHH566","MHH567","MHH573","MHH574","MHH589","MHH590","MHH592","MHH594","MHH595","MHH596","MHH597","MHH607","MHH616","MHH617","MHH619","MHH621","MHH622","MHH623","MHH624","MHS119","MHS120","MHS124","MHS127","MHS132","MHS136","MHS137","MHS138","MHS141","MHS142"
"22","g__Subdoligranulum",0.144465860597798,0.410851673243847,0,1.86765257359984,1.27245009124058,0.416268717306145,0.604448927658132,2.47562231346329,0.853804169004388,5.35151377148897,0.540588811471058,0.389288913732696,0,1.63779998795809,0.623918337013798,0.888218042391043,0.744283220825599,1.95247641753206,8.44772304343388,1.04674302534556,2.9086335440746,1.0323957097728,2.14856955883395,1.03076439136875,0.372198757474236,6.30605120959142,1.4748838170602,2.51524522939068,0.805990223023575,0.396284140869019,1.02502705362524,1.73794675425465,0.524788934712909,1.58458953294103,1.02796681829591,0.716995105052213,7.21905375257269,1.7876351903578,4.54898475620246,0.977883330024219,6.85873131435379,0.231162263219802,2.45961518210401,2.3244144733823,3.30404141536922,1.68031417171125,0.278227640431614,4.61907923141125,1.40968530018876,1.02494235735436,1.32443425810192,0.788170835960871,4.23311645248955,1.249631675161,1.0973299773731,1.04425534630601,2.01546411377894,12.180608745071,1.48952927699114,0.375738391303505,0.35047697529577,0.316578728131075,0.939460598688099,3.26312689274253,0.832041249862986,4.62089167942515,1.52729845600745,3.66481455770295,1.22239710432178,1.53608862343275,11.7999049260134,0.413661615212603,0.410050256098235,5.21300389855713,9.8901541344945,0.792302695320827,2.03192496739025,0.838138006468132,0.918384158508484,0,1.54806408202074,0.508393691801673,4.7856112162512,0.977584968071247,3.63658173734198,0.397710869868846,7.71680017634279,3.10334200117438,3.55154468095023,0.779479289275255,2.59821361823696,0.36809682358844,6.87603871508361,0.304844040643192,0.544919367779204,0.770858713239272
"23","g__Eggerthella",0.127644079312181,0.335127451006026,0,0.425015484409344,0,0.179277467372519,0.420777602322398,0.109162897803965,0.733400399683816,0.914424777284876,0,0.199481155928843,0,1.86842867818327,2.59454384037436,0.612997962011672,0,0.396166997249038,0,0.759127477453862,0,0.266266519820475,0,0.805885002494012,0.357078371453998,0,0,0.460690368352034,1.96576188040991,0.47137262759611,0.88112639584392,1.46803763171923,0.143887891933606,1.11249541676928,1.38538795742174,0.486658818498747,0.182254683337511,0,0.706154640753774,0.449473448983513,0,0,4.8911788746308,0.140922093218913,1.29019061328501,0.949748477372116,0,0,0.362104056552771,0.164133458236199,0.642730802940603,0,0.11647118443797,0.469311531791404,0,0.122711317035911,0.399928434599279,0.103869284345764,0,0,0,0,0.223108712325928,0,0.201421614399504,0.927732054826736,1.5303218745436,0.376937152478592,0.151402042126,0.418254081421574,0,0,0.169444079489167,0.529450182870463,0,0.147082832002277,1.33823158864891,0,0,0,0.108606941604973,0,0.48874421255647,0.251205453875006,0.118398326328894,0.145049031600377,0,2.71913495408011,0,0,0.544453358177461,0.189426760748961,0,0,0,0
"24","g__Erysipelotrichaceae noname",0.106017513791091,0.179736922185467,0,0,0,0.223842422028206,0.348081916686558,0,0.168828663435727,0.177279771435508,0,0,0,0.102658260959394,0.414427875347798,0,0,0,0.104879697203205,0,0,0,0,0.157351067547169,0,0,0.121621739979143,0,0.134635026463475,0.460026369990195,0,0.307055629992979,0,0,0.244058868298857,0,0,0.187237349982199,0,0,0.144582598467348,0,0.140869225098912,0,0,0.291717368965798,0.101819006950922,0,0,0.395146151123156,0,0,0,0,0,0,0,0.202937168494521,0,0.268381694256286,0.419326229998317,0.174730046806644,0,0,0.121314277788937,0,0.334333840450688,1.11323303694972,0,0,0.946487935094976,0,0.115053754483137,0.323439572364455,0.295294433825239,0,0.526743121978869,0.157592406662476,0.128606450548677,0,0,0.345167538989986,0.409159965240218,0,0,0,0.314120660616503,0,0,0.472936058072784,0,0,0.180140305528656,0,0,0
"25","g__Eubacterium",0,0.257552862647122,1.98827726947442,1.42352984596646,0.832952493748331,0.706268383799475,0.188310404942341,2.74965044047667,5.86383547076748,0.977309756858814,0.32643664721226,15.4557472705079,0,1.42968442753924,0.705933506000726,1.14366659421471,1.27956138040888,2.34300381265202,5.60589438408924,4.33529442604141,12.47726138132,17.5616372447828,1.05099714732795,1.85133428403803,10.6696340424231,6.69284496007099,2.37232359939947,4.41201673375067,28.913198717076,1.72075854157941,6.61913873722272,5.6101905755875,2.59079788283561,2.46112330124042,0.903819638494278,21.3471776463582,8.7364797216547,1.64559965561288,4.67415359127516,4.97657227787875,6.72246719431503,0.221123514654214,10.4640079430746,1.63178988267327,0.527220314402401,4.5971257918887,0,3.16641234302224,10.9959406778675,2.91873198337625,2.9103113199253,4.20981756549552,2.53524841389927,2.32935322711954,1.24489320636007,13.1658436074418,11.8238719634305,4.68610619730916,0,4.59230229169972,3.29332787309467,4.36540373245757,4.04174416425814,3.61933970141581,2.87686425306377,0.701632979156079,1.45346074949842,6.7801905356218,0,5.1589088360342,2.4372331333851,0,11.9495313188003,0.161317873075841,0.779107443207382,0,11.7048038170767,3.03778987417464,4.87112433798683,0,0,1.32870124613936,0.49616980113471,5.44792165184803,18.4074686688994,6.5357434499427,5.94146435032735,0.184054885688769,18.5309378181839,1.51685822061712,0,0.85781389420591,6.89125150154626,0.133243024060923,0.883023106546855,0.792255255927989
"26","g__Acidaminococcus",0,0.205420808453116,0,0,3.49124967414078,0,0,0,0,0,4.96414339988133,5.10285828803579,0,0,0,0,1.40722648095932,1.36041854277096,0,10.7843728048688,0,0,0,0,13.4394293823684,0,2.90868342578874,3.9472406429156,0,0,0,0,0,0,0,9.1928253826887,0,6.48559509115532,2.05774063914777,0,0,0,0,0,0.112134931374328,0,0.245837529355421,0,0,1.60309203923086,3.93014114237212,4.40296920787228,0,0,5.99544233046575,0.924785157359277,0,0,0,0,0,0,14.1057064135169,0,0,0,0,0,0,0,1.80504553092816,0,6.10468416223794,0,0.278414426819583,4.88143289860373,0,4.67242365347302,0,0,0,0.434687399878773,0,0,0.863539222848858,7.49341899723004,1.99373934755184,7.95369002447609,0,1.10964371366936,0,0,1.13345816599352,9.67228386321361,10.4329468870347,0.7969809960895
"27","g__Enterococcus",0,0,0,0,0,0,0,0.727839775928048,0,0,0,0.429963441191722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299006009228123,0,0,0,0,0,0,0,0,0,0.154067566280044,0.356376002647158,0,0,0,0,0,0,0,0,0,0,0,0.143362219845618,0,0.143991676767726,0.131541670590271,0,0,0,0,0,1.34745393953501,0,0,0,0,0,0,0,0,0,0,0,0.166144269161171,0,0,0,0,0,0.100737140185078,0,0,0,0.502431866140674,0.100768544558393,0,0.504923090519787,0.140260670421688,0,0,0,0,0
"28","g__Fusobacterium",0,0,0,0,0,0.343149143275775,1.00137703178605,0,0,0,0,0.130761818313271,0,0,0.115002152395642,0,0,0.420822695525106,0,0.21106403390523,0,0,0,0,0.202144681987317,0,0,0.273914483413225,0,0,0,0,0,0,0,0,0,0,0.176194098815574,0,0,0,0,0,0,0,0,0,0,0,0,0.147111959425595,0,0,0,0,0,0,0,0,0,0.194913651199948,0.288370370504261,0,0,0,0.17919530460088,0.177992801380815,0,0,0,0,0.118556656019787,0,0,0,0,0,0,0,0,0,0,0,0,0.221077851560893,0,0,0,0,0,0,0,0,0,0.350941508206901
"29","g__Rothia",0,0,0,0,0,0,0,0,0,0,0,0,0.236304081761454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298985958402688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106773207481056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30","g__Flavonifractor",0,0,0,1.08356170679171,0,0.116032108933959,0,0,0,0.762096013245036,0,0,0,0.502145493215755,0.112811060871236,0,0,0.204440594618776,0,0,0,0,0,0,0,0,0,0.227582792989826,0,0,0,0,0,0.739546792461968,0.17576785885854,0,0,0,0.124082334977235,0,0,0,0,0,0.979734315170493,0,0.14817521985817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163038447452197,0,0,0,0.985709016258113,0.163987810701455,0,0,0.134517710427432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367146343404467,0,0,0,0,0,0,0,0
"31","g__Peptostreptococcaceae noname",0,0,0,0,0,0,0,0,0,0,0,0.116151166051722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137274237416503,0.463771916400396,0,0,0,0,0,0,0,0,0,0,0,0.74489107621396,0.110466389215734,0.131742712580045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06104378562002,0,0,0,0,0,0,0,0,0,0.352126120332784,0,0,0,0,0,0,0,0,0.235782506517459,0,0,0,0,0,0,0.198711279119749,0,0,0.149875608071565,0,0,0
"32","g__Escherichia",0,0,13.0376174583066,0.548156638766404,0.930197333908347,35.6220891845198,7.88700892675648,2.568489690746,15.7400609588692,1.16427650820951,1.18614924996517,0.279744216047001,0.717427889055455,37.6061595762054,1.03584354360207,20.3478540085641,1.04436294502643,18.9866638461966,0,2.78776268508402,5.00764713101173,3.20757246619875,1.06728691892101,10.5866467481636,1.76159534549479,22.8577263189524,0.117866677566079,3.29129098062673,0.705471450838709,1.49858111427492,0.257995835274711,15.0284069528348,11.9000403180198,35.9463249799714,0.504083828521959,16.406814269345,7.94310921064331,13.3696041339334,2.17089761205387,0.359343637940611,0.404205629567996,0.907021010398035,0.276914436437852,17.4507904840804,35.0834129949142,18.0804524420229,1.24944903678075,1.27627794488527,0.305352212619539,0.246526746117241,0.365430439872142,21.9571105486941,11.7694694731518,22.8164691814667,0.488419757650806,0.565130318435316,0.356932938377509,0.615515347268064,28.7236096344902,0.51126064636489,14.1551695981951,0,0.168772532543968,5.98394206961405,26.7290142695957,9.14143358431515,3.29941345680399,15.3274992252344,0.400339718682259,0.355212711903552,0.597104132615113,30.241339955349,0.896200797156005,5.50835979261284,3.36250343488515,3.44036738801303,7.47159573757487,4.56596324031322,0,0.602455122567118,38.0989145445237,0.672543557848194,0.858297693853017,0.178741183789889,0.431860030171731,0,0.804634478601009,4.26024838979573,17.1371367932451,0.691783600946455,30.4607511275917,5.61695207200515,0.734869084068593,0.191026219501778,1.5751965661104,16.9533515150321
"33","g__Pseudomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610772924531085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699527212548281,0,0,1.94975281891429,0,0.793255631560527,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5446420138332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83421240148025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34","g__Acidaminococcaceae unclassified",0,0,0,0,0,0,0,0,0,0,0,0.660626725587918,0,0,0,0,0,0,0,2.16357959780626,0,0,0,0,1.99218123230342,0,0,0.920253640846679,0,0,0,0,0,0,0,1.108639199688,0,0,0.506409646350255,0,0,0,0,0,0,0,0,0,0,0,1.0359498238963,0.737509098413992,0,0,0,0.59807342529842,0,0,0,0,0,0,2.79489402587209,0,0,0,0,0,0,0,0,0,0.780725490052412,0,0,1.16453408470755,0,0,0,0.106259277273609,0,0,0,0,0,1.29052913786174,1.02668494302206,0.695745532178043,0,0,0,0,0,1.1918814107943,0,0.209933465600432
"35","g__Odoribacter",0,0,0.136082635990085,0,0,0.341597480825634,0,1.04332547643287,0.357340935482097,0,0,1.13689577838627,0,0,0,0.439596721250052,0,1.54635482008365,0.246146845079043,0.36903815664115,0,0.80031374785795,0.166429346461206,0.343910653781994,0.424335939589232,0,0,0.586140162621818,0,0,0,0.231563690644047,0.774160369431105,0,0,0.554048071738128,0.12806053990187,0,0.738950847339292,1.0092328295174,0,0,0,1.06527360804839,0,0.174416914759692,0.10441945294247,0,0.851789388850069,0,1.5202160665642,0.431870714300356,0.342046157888209,0.321176239521932,0,0.491748368849608,1.0000169771936,0.283453730708085,0,1.19430808538415,1.50130769366051,0,1.29140560497125,0,0.650576270397762,0,0,0,0,1.56668547799175,0.176031964849628,0,0.485056511638014,0,0.147964283233835,0.587767676562306,0.369313593756659,0,2.37750021325178,0,0,0.39759830542799,0,0.766396496817365,0.284668356090727,0.579090033266254,0.295634085496834,0.224960431712075,0,0.935397241783802,0,0.88305735396724,0.110521446660582,0.493609178584241,0,1.82814755409766
"36","g__Prevotella",0,0,0,0,37.6003626290161,0,0,0,0.757979778158292,0.578827196135819,50.4769277888626,8.09310474751677,0,0,0,1.10266308287987,40.2588146223658,0.866060252224683,0,0,0,0,0,1.38888622919132,0,0,2.94570048877221,0.426213311142963,0,0,0,0.398194036952866,0,0,0,0,0,1.16376561309138,0.596377890366909,0,0,0,0,0,0,0.426306640867205,0,0,0.101794104791838,28.907805628607,0.671013986448096,0,0,0.300357769633161,18.5982643561343,4.26692004327659,0,0,0,59.0458718767556,53.5017498724967,0,0,0,0,0,0.514141864422681,0,0,0.107555926872815,0,0,0,0,0.514281573011315,0,1.00900580321148,14.7977559082812,14.9907429570954,0,0,58.3047593019178,0,0,0,0,5.17433696664216,0,0,19.5824311349823,0.285032913378611,0,2.6247838110212,0,22.6421393613607,0.160283029605656
"37","g__Actinomyces",0,0,0,0,0,0,0,0,0,0,0,0,0.300896145684748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349500945722642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131879458430592,0,0,0,0.201989260983273,0,0,0,0,0,0,0,0.283282836942766,0.17186150040459,0,0,0,0,0,0,0,0
"38","g__Anaerostipes",0,0.185941682493666,0,0,0,0,0,0,0.118996361146165,0,0,0,0,0.149053834370622,0,0,0,0,0.188144583635764,0,0,0.12642971724086,0.171812316073487,0,0.16215206523964,0,0.107416932834819,0,0,0,0,0,0,0.112971801462635,0,0,0,0.130835708307011,0,0.973412007179839,0.374039829317295,0,0,0,0,0,0,0.262556938711002,1.73619904725936,0,0,0,0,0,0,0.178362389427862,0.613820982625902,0.450818261265021,0.146123912474791,0,0,0.440618346755531,0,0,0,0,0.123739179225237,0.330667055379654,0,0.60361257774734,1.45034177667447,0,0,0.625095454362767,0,0,0,0,0,0,0,0,0.366603315023571,0.152919889434262,0.10694528500391,0,0,0,0,0,0,0,0,0,0,0
"39","g__Holdemania",0,0,0,0,0,0,0.211445424498929,0,0.194413333463351,0,0,0,0,0,0.181870647404225,0,0,0,0,0.19885114476753,0,0,0,0.208561724362898,0,0,0,0,0,0,0.174872220940536,0.164494447317497,0,0.140945962742718,0.221150997277112,0.133833186406458,0,0,0,0.153913985011724,0,0,0.268159001900521,0,0,0.21103621972106,0,0,0.16310134779609,0,0,0,0,0.102028622980027,0,0,0.131156354829776,0,0,0,0,0,0.12463882155862,0,0,0,0.281167879281829,0,0,0.112144952975034,0,0,0,0,0,0,0.163323312556652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117638151739203,0,0,0,0
"40","g__Enterobacter",0,0.178499992658874,0,0.177988998853867,0,0,0,0,0,0,0,0.870646053278704,0,0,0,0,0,0,0,0,19.1068721862231,0.404147913543653,0,0,0,0.876015545056759,0,0,0,0.10943908045422,0,0,0,0,0,0,0.671418617607269,0,0.417256277405204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879145097317158,0,0.103329663506105,0,0,0.354984343914782,0,0.119789595907345,0,0,0,0,0,0,0.140766448556495,0,0.611084089586016,0,0,0,0,0,0,0.300852639127345,0,0,0.139979672918784,0,0,1.58889661649732,0.219314862139345,0,0
"41","g__Pediococcus",0,1.94652482135419,0,0.223434068395684,0,0.225263099985803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296580418998848,0,0,0,0,0,0,0.685705857735781,0,0,0,0,0,0,0,0,0
"42","g__Clostridiales noname",0,0,0,0,0,0,0.162800498645711,0,0,0,0,0,0,0,0.101654585678161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120827198494137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109389781216424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169210992225696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43","g__Parasutterella",0,0,0,0,0,0,0.353304654898767,0,0,0,0,0,0,0,0.13293291973298,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11526869792948,0,1.21494777506865,0,0,0,0.19084862243412,0,0,0,0,0,0,0,1.71674715047212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431891049532094,0,0,0,0,0,0.378180137454282,0,0,0,0,0,0,0,0,0.830281148838899,0,0,0,0,0,0,0,0,0,0,0,0,0
"44","g__Methanobrevibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979060537523038,0,0,0,0,0,0,0,0,0,0,0,4.43589147906907,0,0,0,0,0,1.29903924164913,0,0,0
"45","g__Burkholderiales noname",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73097005793429,0,2.16628040171555,0,0,0,0,0,0,0,0,0,0,0,2.78914245884294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.746806796092431,0,0,0,0,0,0.712280454965636,0,0,0,0,0,0,0,0,1.30082263479952,0,0,0,0,0,0,0,0,0,0,0,0,0
"46","g__Weissella",0,1.20090772525844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591085989091091,0,0,0,0,0,0,0,0,0,0,0,0.122505139968392,0,0,0,0,0,0.10384124060605,0,0.235975216365937,0,0,0,0,0.334914269490125,0,0.284812981357321,0,0,0,0,0,0,0,0.416078564142126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561911074261031,0,0,0,0,0,0,0,0,0,0,0,0,0.313707163010386,0,0,0
"47","g__Bradyrhizobium",0,0,0,0,0,0,0,0,0,0,0,0,0,0.183810240493791,0.25988556672733,0.284627419997828,0.181667608691463,0.477820809569903,0.543806469952743,0,0,0.214192477812878,0.158349861230062,0,0.269462570811462,0.129988558912337,0,0.256535067826515,0,0,0,0,0.136384288441338,0,0,0.124601230806734,0,0,0,0,0.19965354090569,0,0,0,0,0.116133785879954,0.276450501665189,0.770453308220445,0.505227872299521,0,0.114687198790909,0,0,0,0,0,0,0.190817910974189,0,0.767795322105763,0,0,0,0,0,0,0,0,0,0.11869209743597,0.231720172148803,0,0.252530093587693,0.141161930790563,0.173853000001007,0.123157841126385,0.137451110555204,0,0.172738981638568,0.114414457551984,0,0,0.125933968455297,0,0,0,0,0,0,0,0,0,0,0,0,0
"48","g__P2likeviruses",0,0,0,0,0,0,0,0,0,0,0,0,0,0.111981676970417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49","g__Anaerotruncus",0,0,0,0,0,0,0,0,0,0.412701519830876,0,0,0,0,0,0,0,0.389724604781299,0,0.479396072632141,0,0,0,0,0,0,0,0,0,0,0,0,0.162591504933796,0,0,0,0,0.135384065494733,0,0,0,0,0.702721405683511,1.18388446219951,0.118131559377836,0.127227192463966,0,0,0.122504112903258,0,0,0.265436557075743,0,0,0,0,0,0,0.933987065320303,0,0,0,0.243563858919137,0,0.766324753016586,0.514242258530335,0,0,0.241249644453607,0.258752789063457,0.128767014525685,0.124730527598174,0.151277168940926,0.337607009364575,0,0,0,0.271982757015755,0,0,0.146781914221752,0,0.128823927253315,0,0,0,0,0.104050221091666,0,0,0.431131498372619,0,0,0,0.171333440308087,0
"50","g__Adlercreutzia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431107339717476,0,0.438071608137466,0,0.471097480004443,0,0,0,0.306122397650258,0,0,0.308372579685306,0,0,0,0,0.44174326418245,0,0,0,0,0,0,0.412981283560821,0,0,0,0,0.167935914936418,0,0,0,0,0,0,0,0,0,0,0,0,0.346538833100075,0,0,0,0,0,0.183965676620715,0.193189012796394,0,0,0.198912612394029,0,0,0,0,0.457637017161137,0,0,0,0.23600354700456,0,0,0,0,0,0.426500975659441,0,0.144827102053915,0
"51","g__Mitsuokella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69001386774407,0.115870954126458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70454188793531,0,0,0.101530206693238,0,0.990265886314917,0,0,1.23089314623849,0,0,3.46704732483703,0,0,0
"52","g__Solobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452658991134453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53","g__Olsenella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879282431286536,0,0,0,0,0,0,0,0,0.265489896648468,0,0,0,0,0,0,0,0,0,0,0,0.187617562047521,0,0,0,0,0,0,0,0
"54","g__Clostridiaceae noname",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102265454265938,0,0,0,0,0,0.116400684031658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143496017564888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156924737661092
"55","g__Citrobacter",0,0,0,0,0,1.85780343640839,0,0,0,0,0,0.107282208519247,0,1.00145167399619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08618523704902,0,0,0,0,0.222402958674705,0,0.99838292569124,0,0,0,0,1.34807384667902,0.106923096968594,2.36469589231169,0,0,0,0,0,0,0,0,0,0,0,0.245414964786712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241952634249241,0,0.363763529121352,0,0,0,0.117890954795841,0,0,0,0,0,0,0,0,0
"56","g__Bacteroidales noname",0,0,5.46228718151531,6.43533963074549,0,0,0,3.32933267078957,0,3.23027619348315,0.113339221789578,0,0,0.810029659739617,0,0,0,0,0.104990542386644,0,0,0,0,0,0,0,0,0,0.510074701827155,0,2.57780713089833,0,1.50246314597591,1.65575081533527,0,0,0.344053438600316,0.138443137585591,0,0,0,0,5.05506496371961,0.524902844969797,1.8768741349034,0,0,0,0,0,0,0,0,0,0.361289757513576,0,0,0.27588422767213,0,0.743086400537145,0.783631343444824,0,0,0,0.958871180523207,1.17647224636111,0,1.19322438728262,0,0,0,0,0,1.88481170370966,0.431804067105325,0,0,0.128549514859927,0,0,0,1.07699943000869,1.06750863475537,0,0.178416281482803,0,4.75629858266904,0,0,4.20777611286752,0,0,0.706404180912106,0,0.265253931322208,0
"57","g__Faecalibacterium",0,0,1.84136942231998,0,1.92501335620516,0,0.768034346497586,6.73415150048972,9.46460886166515,0,1.41410342527944,8.86149634597944,0,0,1.60346690984432,7.63314961154939,1.84603073034754,2.09056639066066,14.6056465947201,0,21.8446425809261,15.7694498753001,12.3835568087422,8.89651365387381,0.169370441012599,22.5687285932739,4.9908907018111,13.0686060229386,0,0,0,5.13537619981859,7.34304652143518,0,4.83866148414231,1.91806448329911,18.0035174952942,1.21063784269406,9.1140658101156,10.6418890404561,6.98326708391162,0,0,2.82156161363898,0,6.65377095866846,0,21.1865155937622,21.3649219822689,7.85150760123297,9.70181833010715,0,7.47210692030609,3.94312692008355,1.69932821597832,2.93294999049737,22.2186660526749,6.31029808743219,0,4.78423604968352,3.85088523700534,0,0.170258718943474,9.7383434860447,3.89307816652879,0,4.38895907818078,0,0,8.79564675143144,7.86183077676737,0,0.951404116501487,0.108245247377517,1.65516672152417,0.794376127428709,1.55698669848437,1.92824272289891,6.26065880784291,0,0,11.0322585762507,17.4337667602558,16.8533038255774,10.8213860028564,0.181178055554634,3.61978222713765,0.88999669724848,19.0636584705316,7.40767447746144,0,3.96161018190514,6.30116028415032,1.26378380442549,1.09131298138639,1.48256523632924
"58","g__Coriobacteriaceae noname",0,0,1.0886008921218,0,0,0,0,1.13722828777708,0,0,0,0,0,0,0,0,0,0,0,0,0.17889371739215,0,0,0,0,0.161244619557151,0,0,0,0,0,0,2.09332407922476,0,0,0,0.124684708942586,0,0,0,0,0,0,1.09887632669853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167238516333769,0,0,0,0,0,1.26668472457989,0,0,0,1.32731967299166,0,0,0.391484842924745,0,0,0,0,0,0,0,0,0.470760919899084,0,0,0,0,0,0,0,0.103586803571615,0,0.242208142453958,0,0,0,0,0
"59","g__Paraprevotella",0,0,0.888961525152865,0,0,0,0,2.59748184446795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39539562286346,0,7.38726567137473,0,0.684832236044632,0,0,0,0,0,0,0,0,0,6.22265681805645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.721086371012296,0,0,3.40378856623636,0,0,0,0,0,6.16546762589928,0,0,0,0,0,0,0,0,4.34680910417298,0,0,0,0,0,0,0,0,0,0,0,0,0
