org_list	MBE035	MBE036	MBE037	MBE038	MBM135	MBM137	MBS1533	MBS1558	MBS1559	MBS1563	MBS1567	MBS1579	MBS1587	MBS1592	MBS1594	MBS1605	MHS232	MHS236	MHS238	MHS239	MHS243	MHS246	MHS253	MHS266	MHS267	MHS276	MHS279	MHS283	MHS287	MHS289
Roseburia inulinivorans	1.93860938857555	0	1.0352800783270113	0.12144333688300823	0.7483686706128453	0.6052970005572151	0	0	0	0.4634032967425895	1.1320955424368797	1.0476707425087988	0.8481037676960623	0	0	0	0	0	7.0854301569837	1.4739527716596381	2.221405904433295	0	0	0	0.7604163452486877	0	0	0.9342411343831678	0	0.11834348321581611
Eubacterium eligens	1.9117508065408784	0	0	0.11419917111386373	0	0.9246094087111918	0.6337247580519337	1.1090924708711694	0	0	0	0.4531525508445695	1.0414777231118466	1.1323862299580025	1.4793676000942493	0	0	0.5317721745026278	0	0.9002674204830357	1.0675552868883271	1.2678437623383583	0	0	0	0	2.749797159794637	0.77752932534947	0	0.5073065670038741
Roseburia hominis	1.875218282839974	0	0.2712067698364017	0.26435648165922715	0.16485925320189754	0.41351553078235076	0.5559480127288433	0	0	0	0	0.9155050396957106	0.49250417917082073	0	0	0	0	0	3.093248277949131	1.804185667059021	0	0.3695560930989901	0.13550403544864692	0	0	0	0	0.8811105728802288	0	0
Ruminococcus obeum	1.4577123907827654	0	0.8420761520488157	3.3207781264586838	0.39128114913976114	1.2839091324884764	0	0	0	0.10578866339957002	0	0	0	0.9603960305712148	0.22135269249488432	0	0.5155381611472445	2.085449197631846	3.5850223160156243	4.6111147124954215	0.32843895874405027	1.3029105427763537	0.9142434866017938	2.2921420893370104	0.7494194242853899	0	0.2143247623541451	1.7618049529783364	3.2145443990791644	0.48216377266007016
Megamonas unclassified	1.19391805251525	0	17.08403084252695	0	0	1.6511820662801127	0	0	0	0	0.3963929013011348	0.20368258353670085	0.12803336498203027	0	0	0	0	0	13.877806036046328	0.9378982345879263	1.5063384329086853	0	0	0.3004057582554779	0	0	0	1.0112469501189905	0	0.15933232093033203
Bacteroides ovatus	1.097188744464903	3.1929301053631405	0.1710794833780499	0	0.32234953770558133	0	1.033854664146844	0.3158338118617651	22.952735723041393	1.7602032979512576	5.423041634273957	8.567882045876148	47.53323634404594	1.0125191875964321	0.6527970357302251	1.394429492402903	1.9380289311319725	0.12879783186940086	0	0.13480751196404026	0.374699956958299	0	0	0	0.17495929267642496	0	0.7297520824056184	0	0	0
Bilophila unclassified	1.070340271042213	0	0.7228837549961075	0.23602643867919765	0.20347829435491635	0.4560494229881894	0	0.19354788566472825	1.150224217059579	1.1451726053391902	0.11161292126207478	0.5080994333343679	1.4913249628993042	1.9640455638702794	0.2767085398993859	0.9177471201176359	0.8396769924940986	3.1998603846088014	0	0	0.13812702499092994	0.27126071599259965	0	0.1309856341837915	0.25246381107552823	1.4527850406835865	2.8568288060847635	0	0.25688625281562333	0
Eubacterium hallii	1.0241439142870572	0	0.5434569543333873	1.7467027426795532	0	0.38256249874944903	0	0	0	0	0	0	0	0	0.22681657015331075	0	0	0.27052001364957207	8.854087127657229	0.4881083694631961	0.6511861192784939	1.1198185921380157	0	1.0052308032199764	2.278385991925812	0	3.696870850424405	0.8912311632161918	0.8983276738339041	0.11610293581663035
Eggerthella unclassified	1.022415341638232	1.8598177045644915	0.1609087229972137	0	0.11939543811442305	0	0	0	0	0	0	0	0	0.8266112335236034	0	0	0	2.9984593080995867	1.4897719096777553	0	0	0	0	0	0.5374934810110895	12.001078362558477	3.326378237347779	0	0	0.25818000030617433
Coprococcus comes	0.9554457872612283	0	0	1.6070226983860767	0	2.9851435551704704	0	0	0	0.10365334999952157	0.1108055215242173	0.16232330179506968	0	0	0.18354993080266585	0	0	0.926683991642929	3.9559271217249967	1.594531163643678	0.8842168151260547	1.3311526492882368	0	0.9979780557219968	0	0	0	0.9591720971365529	1.2385352251339865	0
Bacteroides dorei	0.9409096032319254	0	0	0.24968628821878386	0.11104864456842993	1.0678846578664256	3.559196988181538	8.424970392472718	29.823618069323743	2.3132696130298434	10.492351350895825	0	0	5.092570301133379	0.7947265601920861	2.5008177309725186	3.014328075723115	5.347520677187316	9.02513983834667	0	0.9541734555320697	0	0	0.3178630707646009	0.11182057719165753	0	0.4686041174650947	0	0	0.3133826274037601
Oscillibacter unclassified	0.740971366851132	0.18328300795296906	0	0.4826816951954106	0.13522208771250177	0.8853092645466619	0	0.13029027943469684	0	0.94541000787145	0.11320753574434333	0	0.11496107710648347	1.3331647930071038	0	1.0036050852717435	0.1626330653615224	1.0354369265895913	0	0.640553113300101	0.37987707128724957	0.19915000693507307	0.12992279519815525	0.14859510223483016	0.3169986398012663	0	0	0	0.13839654521741518	0.26963619289024626
Bacteroides caccae	0.6796222007358059	0	0.27592746140758667	0.1271618833618587	0	0.13906127123890347	0.6395055996305146	2.305233544922136	0	3.2739894150903197	0	2.9444452139142285	0	0.3486433027470485	1.9099231794960567	0	1.1351904718241081	0	1.7563415763303933	0	0	0.17676909097149837	0.16875934580193844	0	0	0	0	0	0.9483022361946789	0
Parabacteroides johnsonii	0.5382936966233699	3.783195330789598	0	0	0	0.19161978237279903	0.4503764111538082	0.11307032152366547	0	0	0.8704172873972672	0	0	0.49970111799204814	0	0	0	0	0	0	0.2100616661931911	0	0	0	0	0	0.5724579003494442	0	0	0
Klebsiella pneumoniae	0.5203205845203792	0	0.6615755460072422	1.1182385260294898	3.054624017777461	0	0.6215829552293156	10.37515586030193	0	0	0	6.014232000801507	1.5313028129812194	1.0949613571969945	8.835898140796957	0.12157657521645507	0.6317808441439162	0.3410164677083193	0	0	0	0	0	0.1518613745346196	0	0.16792452107333775	0	0.544755747622321	0	0
Streptococcus salivarius	0.4855975023641516	0.7775627555117883	0.16714895048187017	0	0	0.13252303691788242	0	0	0	0	0	0.9766997921723894	0	0.5739426586479586	0	1.218441870814967	0.42083494837421787	0.3901411519302912	0.16251510614887898	0	0.38777898263143734	0	0.42283193543282166	13.494898173961053	0.3001744635713082	0.5322549976599855	0	2.1741504896254304	0.4586466568707888	0
Coprococcus catus	0.44564826781352235	0	0	0.5514861148437705	0	0.8150864047371176	0	0	0	0	0	0	0	0	0.38503673170027697	0	0	0.7074359679998767	0	0.8829942599102988	1.8039770935397585	0.4488427460641203	0.4543210305169702	0.2503668723708157	0	0	0	0.10364215379155685	0	0
Coriobacteriaceae bacterium phI	0.41536286631714453	0	0	0.22480151794067663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19472744682756032	0	0	0	0	0
Roseburia intestinalis	0.4013523301108763	0	0	0	0.3309483479649196	0.24431976998350183	0	0	0	0.19681143319314462	0.4698662774461663	0.3029307059658363	0.18687950936597109	0	0	0	0	0	0	0	2.2514089471232954	2.45506604578192	0	0	0	0	1.0734239305986815	0.7906140203776107	0	0
Ruminococcus callidus	0.384177798354419	0	0	0	0	0.20278631857794313	0	0	0	0	0	0.42105386604142137	0	0	0	0	0	0	0	0.11935470789194323	0.12176815105870979	0	0	0	0	0	0	0	0	0
Bacteroidales bacterium ph8	0.3730381079508782	0	0	0.13917487234304812	0	0.20980961510516047	0.29630884105423416	1.005873661024624	0	5.627286082138053	0	0	0	0	0	0	0	0.6016811581108854	0	0.2542330114976751	0	0.3400795235092955	0	0	0	0	0	0	0	0
Bacteroides cellulosilyticus	0.3351105957965359	0	0	0	0	0	2.8356147472118383	0	0	0	0.10111672466992741	1.332039815309728	11.323092749029168	6.236400919321928	0.893763130096947	0	0	0	0	0	0.5355033482204805	0	0	0	0	0	0	0	0.30605118273636944	0
Bacteroides plebeius	0.28765066254370075	0	0.3041097874827723	0.277369711102265	0	0	0.5218939706127661	0	0	0	0	7.1536291581824205	0	0	0	0.46854293216362375	0	0	0	0.3803736039003363	0	0	0.25959327392929005	0	0	0	0	0	0	0
Klebsiella unclassified	0.27577304346551523	0	0	0	0	0	0	0	0	0	0	0	0.3504707483061275	0	0	2.2703786687693217	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia unclassified	0.2513102024704437	0.7815371324228264	0	0	25.504756714657706	0	2.238030426564025	0.18888456763723907	3.858587198038727	0.26258311480784446	0	0	0.4095983534338002	0.42018846849655916	0.9545020584477355	1.5249129983728187	0	0.12507043314905333	0	0	0	0	0	0	0	0.11354262465945783	1.3402035522076698	2.502871730196634	0	0.7933058526646445
Megamonas hypermegale	0.24571003143272896	0	0	0	0	0.3782878880573441	0	0	0	0	0.11589213987271947	0	0	0	0	0	0	0	0	0.30195669108944595	0.36727236213157843	0	0	0	0	0	0	0.33336026743533076	0	0
Ruminococcus torques	0.21968035558053509	0.18006135394174888	0	0.9377102778243659	1.4640860558446858	2.2882102194926697	0.2931639818151822	0.21359409692575299	0	0.5042663461010639	1.4519671335825708	0	0.5869707443448281	0	0.9474424457245562	1.0989859933969548	0	0.10943156460498638	1.3735723060951683	1.2907035505952413	0.5499548642420347	0.6317038621431925	1.2455955637516916	0.872906200267327	0.4341102838409503	0.15791317084364126	0	0.12981154384783827	0.28096269750097835	0.20001701193907614
Escherichia coli	0.19669337193475295	0.7851702749526136	0	0.37967713450304214	40.57035616110804	0	5.797084929213697	1.582489906995068	8.604531804377286	0.5258209247619302	0.3250692269581487	0	0.3564960931163875	2.097181609060712	0	0.7660768332851801	0.4653129478687449	0.5667570527093682	0.11437584298824176	0	0.41401776870409157	0	0	0	0	0	2.307309850129548	3.983157794722351	0.28039595479295826	0.5119498733786573
Megamonas funiformis	0.1883942014979952	0	1.1813480005693195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae bacterium 8 1 57FAA	0.18676671496898425	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3068457135273794	0	0	0	0	0	0.26717139326440265	0.14321778959650722	0.6353732345921436	0.2968453185746515	0	0	0	0.11530570273440688	0	0
Eubacterium ramulus	0.15683511489195662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6159479612664543	0.22700586689164745	0.6936478143078486	0	0	0	0	0	0	0	0
Lactococcus garvieae	0.15146744192981487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3992368151120088	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae bacterium 1 4 56FAA	0.1415104591281019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11953966706745908	0	0	0	0	0
Parabacteroides distasonis	0.1379421190986555	2.2071039779297634	0.49500401917249115	0.2841996358720581	0.1506253492321605	0.6799763693861882	0.4581418726405287	0.10284534065386786	0	0.4500273712932294	1.8547183078193332	0	1.8764570805724117	0	0	0.9656142989967786	0.20528926854274113	0.7251613695232688	0	0	0.26032912520391827	0.1930278729719428	0.16247161944378957	0	0.1397226084858393	0	6.502833728957214	0	0.31455232335667127	0
Clostridium leptum	0.11705772674501178	0	0	0.6910550213081529	0	0	0	0	0	0.30141157309646127	0	0	0	0.2625924509409284	0	0	0	0	0	0	0	0	0	0.5425663750656424	0	0	0	0	1.1763756945507788	0
Streptococcus parasanguinis	0.10987050362621183	0.4719873671017539	0.17511131866846108	0	0	0	0.25444862729947476	0	0	0	0	0.6311460767167666	0.17663225339973304	0	0	0.6451869602129826	0	0	0	0	0	0	0.18117331597934316	1.045004261876729	0.3610470242301523	0.1824525731186475	0	0.3543323232368348	0	0
Eggerthella lenta	0	0.4876038581966405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6375269843916191	0.11696117394066564	0	0	0	0	0	0	0	0.4121266463042052	0	0	0
Bilophila wadsworthia	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10472274119555033	0	0	0	0	0	0	0	0	0	0	0	0	0.1272151015287132	0	0	0
Citrobacter unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1798346959867163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dorea formicigenerans	0	0	0.19057006402817828	0.5006961269476904	0.4633276871508875	0.909663429482768	0	0	0	0	0	0	0	0.31548600079654565	0.12475012354322265	0	0	0.685081704478662	0.2463179075253172	1.9277878734524567	1.281916077261115	0.5143596157547999	0.8133168997936252	1.3132037637600595	0.34283685152183935	0	0	0.31660089467236696	0.40851016802200824	0
Veillonella unclassified	0	0	0	0	0	0	0.23970137475129916	0	0	0	0.2577219963241108	0.19530154111093398	0	0	0	0	0	0	0	0	0	0	0	0	0.13113347702508502	0.1577821058355989	0	0	0	0
Citrobacter freundii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5283917121560573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides uniformis	0	0	0	0.652308332710288	1.7639456220513414	2.7007152040121114	0.8099793609707091	14.040362329716974	0.15595335508931488	4.332712044426605	0	7.716695693650556	3.6150922169641184	0.9301783854735538	0.6663506841916083	5.099652094476885	1.2116153304260417	8.048932642157467	1.3833424521363051	2.078442600063733	1.0431834913631504	4.554697051720792	0	0.35682503319780334	0.315288906919208	5.656826238650022	0	0	1.3766180377808905	0
Gordonibacter pamelaeae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14568323717767392	0
Lachnospiraceae bacterium 5 1 63FAA	0	0	0	0	0	0.6373212116288005	0	0	0	0	0	0	0	0	0	0	0	0	1.8739641140030743	0.5008508649676741	1.170603073268278	0.51261330213253	0.3345009866583126	0	0.11313575633170234	0	0	0	0	0
Parabacteroides unclassified	0	1.2413906063795173	0	0.5428981916864863	0.24094813929508105	0.14673131737438252	0	0	0	0	2.276322265935068	0	1.25129107085597	0	0	0.5993697892056684	0.44537384015237064	0.2672484109683974	0	0	0.1550510420077919	0	0	0	0.7005352273261852	5.461428475506269	5.30921415460587	0	0.4279615873936991	0
Bacteroides thetaiotaomicron	0	10.856221294912217	0.14457877704710614	0	0.30887168387587993	0	1.6919851582998993	0.47563825127996473	2.7975282757683857	0.7384659082610944	1.1269382766113152	3.513971925630936	5.489943928850059	0.7033179704163071	0.10633857276445847	1.8659010072405673	0.4881306950636064	0.14023324805220627	0.10468586224795529	0	0.22661228510055761	0.20547286660191258	0	0	0	1.3906098172530346	0	0	0	0
Ruminococcus gnavus	0	17.39632948226916	0.13325316937203152	0	0.21807510239187045	0	0	0	1.653418885658194	0	0	0	0	0	0	0	3.416552519217183	0	7.79386094126088	0.17783871702082882	1.1094061506742108	0	0.12920621643181723	0	11.425123057771268	20.307807179579832	1.491876134125144	0	0.15449811036848698	0
Alistipes indistinctus	0	0.26600223649027993	0	0	0.21021218093550015	0.2676734941193281	0	0	0	0.1543972599497295	0	0	0	2.4450139719862864	0	8.267045537743826	0	0	0	0	0.10451110329554109	0	0	0	0	0	0	0	0	0.14672037086432713
Bacteroides xylanisolvens	0	0.23419718489664515	0	0	0	0	0.4299806250209276	1.6018699299664512	0.6998090961133552	0.7838816069442003	0	0.28065876813234486	0.12676157939924185	0.3758908807485623	0.4346358133648467	0.10584301726419684	0.552869887810562	1.0252878681173405	0	0	0	0	0	0	0	0	4.136220522802779	0	0	0
Haemophilus parainfluenzae	0	0	0	0	0	0	0	0	0	0	0	0.85029668789089	0	0	0	0	0	0	2.321607153951448	0	0	0	0	0	0.1161809018790369	0	0	0.4956754524624604	0	0
Anaerostipes hadrus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11832398405512165	0	0.318145281130932	0	0.27772978157871786	0	0.13050623774290981	0	0	0	0	0
Rothia mucilaginosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18425021755706567	0	0.11945063194505916	0	0.31457068597909454	0	0
Clostridium citroniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17224824181690113	0	0	0
Lachnospiraceae bacterium 7 1 58FAA	0	0	0	0.14948038013178924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides fragilis	0	6.621251715957303	0	0	0	0	2.831380891407807	0.7064321185928206	5.245187378512033	0	0.7459162478196422	0	3.565857435755021	0.12143823826567543	0	1.1729276566360018	0	0	0	0	0	0	0	0	0	6.81737663909395	1.0439080157380667	0	0	0
Bifidobacterium breve	0	6.2143397526211315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22016974452226853	1.3493323232505425	0	0	0	0	0	0.25042022502715083	4.8769390311795595	0.15764616059795322	0	0	0
Clostridium bolteae	0	2.069496195537738	0	0	0	0	0	0	0.24319829100188559	0	0.13135384485269042	0	0	0.6919039924290658	0	0	0.35977960894588545	0	0	0	0	0	0	0	0.15980438227806223	0.47112829429377234	3.049471690265319	0	0	0
Clostridium nexile	0	1.9478461386218509	0	0	0	0	0.3826550733652915	0	0.16702068651010551	0.10461021213633573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1715845108524035	0	0	0
Bifidobacterium dentium	0	1.7341531255162426	0	0	0	0	0	0	0	0	0	0	0	0.9595648172542043	0.9190727001746118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Blautia producta	0	0.7729360187542416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.790916831993412	0	0	0	0
Clostridium symbiosum	0	0.6410890756221554	0	0	0	0	0	0	0	0	0	0	0	0.18589781732506025	0	0	0	0	0	0	0	0	0	0	0	4.513919204673335	0	0	0	0
Eubacterium dolichum	0	0.5017951939345388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flavonifractor plautii	0	0.40799588431190986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13587823869186216	0.13071214071300571	0	0	0	0
Roseburia unclassified	0	0.37943255934015707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20239049871825054	1.097698665540614	0	0	0	0	0	0.17789011590499124	0	0	0	0	0	0
Anaerostipes unclassified	0	0.3384342520634142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3883546350977212	0	0	0	0	0	0	0	0	1.327779268782271	0.14502521574273305	0	0	0
Desulfovibrio desulfuricans	0	0.234106858148667	0	0	0	0	0	0	0	0	0	0	0	0.1587820170445359	0	0.7437085207920786	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1405664691842106
Coprobacillus unclassified	0	0.21209724055799448	0	0	0	0	0	0	0	0	0	0	0	0.13387602777752716	0	0	0.14359982321530138	0	0.41840274646320713	0	0.6694927184845688	0	0	0	0.2778568852410091	0	0	0	0	0
Clostridium hathewayi	0	0.2111538278568895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12978032555384028	0	0	0	0	0	0	0	0.6665260574375258	0.38572825567077657	0	0	0
Holdemania unclassified	0	0.20972867249990113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium clostridioforme	0	0.20833362605890546	0	0	0	0	0	0	0.5150099292661076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.880822184910143	0	0	0	0
Erysipelotrichaceae bacterium 3 1 53	0	0.17628770313732897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerotruncus colihominis	0	0.15428812185198737	0	0	0	0	0	0	0	0	0	0	0	0.368045037975805	0	0	0	0	0	0	0.1121102594158136	0	0	0	0	0	0	0	0.4404198065646415	0
Clostridium bartlettii	0	0.1463192954192496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10799756662689683	0.1270944231715318	0	0.12917685580658772	0
Clostridiales bacterium 1 7 47FAA	0	0.13901286513835145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1899075080844443	0	0	0
Clostridium asparagiforme	0	0.11295861649932463	0	0	0	0	0	0	0.1404287696442606	0	0.16646564095276803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4252353776315585	0	0	0	0
Bifidobacterium pseudolongum	0	0.11096139173847476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus australis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18679628695845435	0	0	0	0.14766722930516918	0	0
Clostridium ramosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17049155358348916	0	0.10930472767419905	0	0	0	0	0.6202096999800982	0	0	0	0
Eubacterium limosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17871070726122384	0	0	0	0	0	0	0
Dorea unclassified	0	0	0	0	0	0	0.12252737986714038	0	0	0	0	0	0.16950191455852567	0	0	0	0	0	0.6235457513392616	0	0	0	0	0	0	0	0.26068536457132835	0	0	0.1393093294670204
Eubacterium siraeum	0	0	0	1.7291126553656333	0	0	3.4107270639767164	0	0	0	0	0	0	0	0.6091264128188831	0	0	0	0	0.16780653008397	6.986298812341715	0.12481124256637446	0	0	0	0	2.0859756865291175	0.17418175483930695	0	2.2804514469830215
Megasphaera unclassified	0	0	10.176281361321836	0.12384795536704782	0	0	0.17302832337579976	0	0	1.0013109011274355	0	0.17584013378934024	0.1270430401429737	0	0	0.7887279054847405	8.038157876063297	0	0	0.46315937231276194	0	0	0	1.7221065671041949	0	0	0	0	1.271436663415655	0
Bifidobacterium bifidum	0	0	9.662627571371335	0	0	0	0	0	0	0	0	0.5106774379406049	0.4369104700477816	0	0	1.6834604052087971	4.340293836621508	3.929316365701166	0	0	0	0	6.331124790476405	4.429846303629629	17.4363718861237	0	0	0	12.210026346451638	2.9990791451571583
Acidaminococcus unclassified	0	0	5.347003753760219	0.20373584760780875	0	0	4.528475173778918	0	0	0	0	1.6348997525216675	1.2748399530815364	0	0	6.351439413532132	0	2.6216983021192393	0	0	0	0	0	0.6286458369787264	0	0	0	0	2.341376053319154	0
Lactobacillus ruminis	0	0	5.030535074181211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7041758479856585	0	0	0	0	0	0
Prevotella copri	0	0	3.347841524560512	0	1.1493071002079944	14.036578540969263	0	0	0	0	0	0	0	0	2.4095700473660626	0.20535423681589948	0	0	0	0.6936670707520994	0	0	0.11825568176313096	1.3293221075003248	0	0	0	45.429441924053144	0	0.4915010765272651
Catenibacterium mitsuokai	0	0	1.960880054419646	0.894356421038593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4979336425444822	0	0	0.7449189519137296	0	0	0	0	1.9514264449299803	0	0
Ruminococcus sp 5 1 39BFAA	0	0	1.6584518866811158	2.8006732931755307	1.0688331233026043	3.8680376141487796	0	0	0	0	0	0	0	0	0	0	5.84216862607067	5.291214673148154	0	4.730166027637258	0	3.093393856147516	0	1.8543703078400782	4.514382748491717	0	0	0	1.9715561955250198	0
Bacteroides coprophilus	0	0	0.8090617017687904	0	0	0	0	0	0	0	0	3.524789435155147	0	0	0	0	0	0	0	0	0	0	0	0	0.3105744955402781	0	0	0	0	0
