"org_list","pval","betaestimate","stderror","padj"
"s__Adlercreutzia_equolifaciens",0.166901565635025,-1.65721724400636,1.19644616490407,0.972439709275138
"s__Akkermansia_muciniphila",0.705410135468015,0.00738360850468613,0.0195159461157036,0.972439709275138
"s__Alistipes_finegoldii",0.197184747310137,0.172112591771285,0.133205950690239,0.972439709275138
"s__Alistipes_indistinctus",0.690420142106534,-0.0343058791043739,0.0860625344004026,0.972439709275138
"s__Alistipes_onderdonkii",0.128468097139069,0.0209976010582942,0.0137798999142678,0.972439709275138
"s__Alistipes_putredinis",0.53539821234817,0.00733038278241799,0.0118155414925587,0.972439709275138
"s__Alistipes_senegalensis",0.723063045849812,-0.124026234627155,0.349710553342797,0.972439709275138
"s__Alistipes_shahii",0.981754789497361,0.000533612715490332,0.023316761870036,0.988215275824513
"s__Alistipes_sp_AP11",0.602593876579091,-0.0514203579152374,0.0986673908107532,0.972439709275138
"s__Alistipes_sp_HGB5",0.679047311322301,-0.0922771382885136,0.222831973855438,0.972439709275138
"s__Anaerostipes_hadrus",0.257593794603713,1.17869879315053,1.03946270203716,0.972439709275138
"s__Bacteroidales_bacterium_ph8",0.281540747561665,-0.0261502940318425,0.0242461659133261,0.972439709275138
"s__Bacteroides_barnesiae",0.307972558686597,-0.63718901118154,0.624097352651231,0.972439709275138
"s__Bacteroides_caccae",0.428623683346908,0.0142213494912557,0.0179455475787136,0.972439709275138
"s__Bacteroides_cellulosilyticus",0.845121667854255,0.00707572586002446,0.0361944763686701,0.972439709275138
"s__Bacteroides_clarus",0.987156704716008,0.00072864229604365,0.0452322338014628,0.988215275824513
"s__Bacteroides_coprocola",0.416591986896222,-0.0176800175588072,0.0217382167037379,0.972439709275138
"s__Bacteroides_coprophilus",0.162769196119721,-0.0506583458655978,0.0362162827187581,0.972439709275138
"s__Bacteroides_dorei",0.115280859807089,-0.0179561696247828,0.0113730830804227,0.972439709275138
"s__Bacteroides_eggerthii",0.833899569608217,0.00283419368847221,0.0135051780565194,0.972439709275138
"s__Bacteroides_faecis",0.748835912076684,0.0468374853177576,0.146171784695485,0.972439709275138
"s__Bacteroides_finegoldii",0.841731266922623,0.00957861645105394,0.0479342392400534,0.972439709275138
"s__Bacteroides_fragilis",0.0332349977236852,0.0271685447173984,0.0127092080794801,0.966574767289913
"s__Bacteroides_intestinalis",0.87349160195303,-0.0132700690574319,0.0832804204594903,0.972439709275138
"s__Bacteroides_massiliensis",0.233849674425131,0.0210376055091511,0.0176406253634005,0.972439709275138
"s__Bacteroides_nordii",0.601776474912058,0.426920879205235,0.817349526320506,0.972439709275138
"s__Bacteroides_ovatus",0.499176926729662,-0.006428366707928,0.00950251363001826,0.972439709275138
"s__Bacteroides_plebeius",0.0921411416095299,-0.0247538756325211,0.0146572274286528,0.972439709275138
"s__Bacteroides_salyersiae",0.94805408769568,-0.00506990427290556,0.0777622600694553,0.988215275824513
"s__Bacteroides_sp_2_1_22",0.666819935807313,0.0350127961469254,0.0812583726725406,0.972439709275138
"s__Bacteroides_sp_3_2_5",0.191247307955591,0.0671565083150278,0.0512865004022858,0.972439709275138
"s__Bacteroides_sp_4_3_47FAA",0.625535759204341,0.0282770124311769,0.0578909563754884,0.972439709275138
"s__Bacteroides_stercoris",0.874620330235627,-0.00130271546927229,0.00824981926673816,0.972439709275138
"s__Bacteroides_thetaiotaomicron",0.123152072047837,0.0236925004779124,0.0153308295547454,0.972439709275138
"s__Bacteroides_uniformis",0.85081057628724,-0.00212666602219168,0.0112986005167495,0.972439709275138
"s__Bacteroides_vulgatus",0.0928937516089463,0.0216930361478834,0.0128746508395346,0.972439709275138
"s__Bacteroides_xylanisolvens",0.826428941940439,-0.0110748458002982,0.0504667067317692,0.972439709275138
"s__Barnesiella_intestinihominis",0.130361146956139,-0.0733307676239884,0.0483632168410504,0.972439709275138
"s__Bifidobacterium_adolescentis",9.61981646085566e-05,0.0860450787560781,0.0218070651160091,0.0132719159541684
"s__Bifidobacterium_animalis",0.490158766838501,-7.36594628389822,10.6631268329109,0.972439709275138
"s__Bifidobacterium_bifidum",0.506176962664224,-0.063374729265391,0.0952302323018399,0.972439709275138
"s__Bifidobacterium_breve",0.274458744682641,-0.0586921039422977,0.0536210219383227,0.972439709275138
"s__Bifidobacterium_catenulatum",0.294578268941189,-0.316006358442513,0.301041870487775,0.972439709275138
"s__Bifidobacterium_dentium",0.468426523176077,-0.214957363492803,0.296151924619498,0.972439709275138
"s__Bifidobacterium_longum",0.109640488475496,0.05900039069613,0.036785563244548,0.972439709275138
"s__Bifidobacterium_pseudocatenulatum",0.863990510095522,0.00900318110233474,0.0525202596318127,0.972439709275138
"s__Bilophila_wadsworthia",0.600894427347035,-0.49450546904183,0.944447510090543,0.972439709275138
"s__Blautia_producta",0.50501267830614,-0.155877716293251,0.23358982017309,0.972439709275138
"s__Burkholderiales_bacterium_1_1_47",0.309946264574884,-0.287237443848655,0.28248767888515,0.972439709275138
"s__Butyrivibrio_crossotus",0.416885657068739,-0.595611991180209,0.732788479801719,0.972439709275138
"s__Catenibacterium_mitsuokai",0.457815783390763,0.292879516961941,0.394039706764653,0.972439709275138
"s__Citrobacter_freundii",0.46533415115266,-0.397547185311678,0.543918892233504,0.972439709275138
"s__Clostridiales_bacterium_1_7_47FAA",0.60902377013917,-0.0436389329562005,0.0852439434378288,0.972439709275138
"s__Clostridium_asparagiforme",0.833529808195416,0.0437811134951257,0.208150516479963,0.972439709275138
"s__Clostridium_bartlettii",0.38936098341254,-0.61928146899359,0.718547711013237,0.972439709275138
"s__Clostridium_bolteae",0.264744042216742,0.19001811208378,0.170108032866757,0.972439709275138
"s__Clostridium_clostridioforme",0.533780574750146,0.114723012670466,0.184186248106309,0.972439709275138
"s__Clostridium_hathewayi",0.792600125522253,-0.0480481163981127,0.182597214421394,0.972439709275138
"s__Clostridium_leptum",0.795011839473254,0.0671160726404273,0.25813197547369,0.972439709275138
"s__Clostridium_nexile",0.856087059164805,0.0103292315106207,0.0569129899728613,0.972439709275138
"s__Clostridium_perfringens",0.451294332756282,0.83272231636283,1.10425166591178,0.972439709275138
"s__Clostridium_sp_ATCC_BAA_442",0.761904254182607,-0.0870508632028701,0.287089845683927,0.972439709275138
"s__Clostridium_sp_L2_50",0.61817587324115,0.0595235039287466,0.119313475092759,0.972439709275138
"s__Clostridium_symbiosum",0.459984432869063,-0.224047130815042,0.302892647173806,0.972439709275138
"s__Collinsella_aerofaciens",0.772936995582856,-0.0358938408261967,0.124303659444016,0.972439709275138
"s__Collinsella_intestinalis",0.49466616939013,-0.650910519564212,0.952146808041072,0.972439709275138
"s__Collinsella_tanakaei",0.724309802162455,-0.149177784474011,0.422613147877331,0.972439709275138
"s__Coprobacter_fastidiosus",0.98072236864127,-0.00667453363335541,0.276028404891973,0.988215275824513
"s__Coprococcus_catus",0.0966930664796967,1.48553263420446,0.891897480984452,0.972439709275138
"s__Coprococcus_comes",0.748644931352514,-0.0777741038887288,0.242528799494022,0.972439709275138
"s__Coprococcus_eutactus",0.82845718951271,0.141053486809306,0.65048587847839,0.972439709275138
"s__Coprococcus_sp_ART55_1",0.08267192689591,-0.156963392578894,0.0901886207621035,0.972439709275138
"s__Coriobacteriaceae_bacterium_phI",0.639029883791148,-0.173170755517659,0.368867661612167,0.972439709275138
"s__Desulfovibrio_desulfuricans",0.760616156689648,-0.199977857914049,0.655857807782352,0.972439709275138
"s__Desulfovibrio_piger",0.563153153170862,0.279777533628456,0.483444129807495,0.972439709275138
"s__Dialister_invisus",0.913919659462098,-0.00934118561555264,0.0863531609667164,0.988215275824513
"s__Dialister_succinatiphilus",0.491218411897475,-0.0380204430970626,0.0551740836854399,0.972439709275138
"s__Dorea_formicigenerans",0.433052905956906,-0.222293897930793,0.283218093470283,0.972439709275138
"s__Dorea_longicatena",0.570141314777512,-0.127033589659771,0.223500478533671,0.972439709275138
"s__Enterobacter_aerogenes",0.858691444997289,-0.0655278755077639,0.367779202381986,0.972439709275138
"s__Enterobacter_cloacae",0.65900701245645,-0.0598775053660754,0.135573005723784,0.972439709275138
"s__Enterobacter_hormaechei",0.726925622597581,0.28715930389467,0.821631601432378,0.972439709275138
"s__Escherichia_coli",0.0548728203749013,0.0176419863700429,0.00915825637935812,0.972439709275138
"s__Eubacterium_biforme",0.412085476806365,-0.107570520262203,0.130989769332269,0.972439709275138
"s__Eubacterium_cylindroides",0.634216359455468,-0.292775352293849,0.614791430580843,0.972439709275138
"s__Eubacterium_eligens",0.532026420441145,-0.0198810233404448,0.0317822462876572,0.972439709275138
"s__Eubacterium_hallii",0.152144139412898,0.4355380008328,0.303482220147283,0.972439709275138
"s__Eubacterium_limosum",0.399854317561081,-4.1621291233522,4.93779114184696,0.972439709275138
"s__Eubacterium_rectale",0.437426234564326,-0.0132538031348731,0.0170480207065454,0.972439709275138
"s__Eubacterium_siraeum",0.778755722954291,-0.0152396647376242,0.0542031775519313,0.972439709275138
"s__Eubacterium_ventriosum",0.869616635305315,0.01565402679343,0.0952966659680017,0.972439709275138
"s__Faecalibacterium_prausnitzii",0.159362048329253,-0.0212405396025731,0.0150617432820752,0.972439709275138
"s__Flavonifractor_plautii",0.500562316799646,-0.174080751128947,0.258162316182718,0.972439709275138
"s__Fusobacterium_mortiferum",0.957035491040229,-0.00731311817644028,0.135647175242102,0.988215275824513
"s__Fusobacterium_ulcerans",0.391523898565428,0.327078790413799,0.381245031750444,0.972439709275138
"s__Fusobacterium_varium",0.16226611044468,0.520149115253756,0.371414889410902,0.972439709275138
"s__Haemophilus_parainfluenzae",0.569408506112022,0.0385059414303037,0.0676180211649521,0.972439709275138
"s__Klebsiella_oxytoca",0.627152945098249,0.267091991621626,0.5493817188291,0.972439709275138
"s__Klebsiella_phage_KP36",0.485916260645535,-0.00649253057624929,0.00930747444784799,0.972439709275138
"s__Klebsiella_pneumoniae",0.310685102248015,-0.0310794366823903,0.030612285593971,0.972439709275138
"s__Lachnospiraceae_bacterium_1_1_57FAA",0.962519243754134,-0.00377036306226424,0.0801757966781875,0.988215275824513
"s__Lachnospiraceae_bacterium_1_4_56FAA",0.499288710964314,0.895068550636544,1.3234494860821,0.972439709275138
"s__Lachnospiraceae_bacterium_2_1_46FAA",0.76893869095232,0.182970468253389,0.622365212392936,0.972439709275138
"s__Lachnospiraceae_bacterium_2_1_58FAA",0.694626900086517,-0.0885527483892375,0.225377499185547,0.972439709275138
"s__Lachnospiraceae_bacterium_3_1_46FAA",0.768256380624014,-0.122951665736526,0.416946575688639,0.972439709275138
"s__Lachnospiraceae_bacterium_3_1_57FAA_CT1",0.887495691176632,0.0563402844842929,0.39794753502059,0.980305698097065
"s__Lachnospiraceae_bacterium_5_1_63FAA",0.656214491522739,0.084298844963872,0.189211120134786,0.972439709275138
"s__Lachnospiraceae_bacterium_7_1_58FAA",0.259626021611958,-0.62107785506105,0.550058600496621,0.972439709275138
"s__Lachnospiraceae_bacterium_8_1_57FAA",0.501291674962804,-0.19720998876586,0.292961992416412,0.972439709275138
"s__Lactobacillus_crispatus",0.341007820354613,-0.192183949690621,0.201560957769318,0.972439709275138
"s__Lactobacillus_delbrueckii",0.714968350274042,-0.213821404570688,0.585029409692385,0.972439709275138
"s__Lactobacillus_fermentum",0.817778461164565,0.078388865090135,0.339968127748016,0.972439709275138
"s__Lactobacillus_gasseri",0.643076145265808,-0.272896177902451,0.588384780513031,0.972439709275138
"s__Lactobacillus_mucosae",0.00147549086375508,0.861182607666525,0.268704142173612,0.0831193186582029
"s__Lactobacillus_reuteri",0.0697433707053347,1.22991687628736,0.6760894934372,0.972439709275138
"s__Lactobacillus_ruminis",0.0798856557159863,-0.80462714623864,0.458094003274214,0.972439709275138
"s__Lactobacillus_salivarius",0.971274077394388,-0.00251874179652516,0.06989471979168,0.988215275824513
"s__Lactobacillus_vaginalis",0.648155231693071,-0.510302082325411,1.11731522742211,0.972439709275138
"s__Megamonas_funiformis",0.421009937282599,-0.265665992694439,0.329765458800339,0.972439709275138
"s__Megamonas_hypermegale",0.870370617315836,-0.00768652725667684,0.0470677290812259,0.972439709275138
"s__Megamonas_rupellensis",0.283714912169196,-0.0683874104278363,0.0636953331891502,0.972439709275138
"s__Megasphaera_elsdenii",0.181859410380227,-0.627018016932459,0.468722100711472,0.972439709275138
"s__Megasphaera_micronuciformis",0.487396760602034,-0.261419379173192,0.376038394888489,0.972439709275138
"s__Methanobrevibacter_smithii",0.147168721166506,0.263443623987582,0.181331017198966,0.972439709275138
"s__Mitsuokella_multacida",0.360008539470047,-0.0328927757700658,0.0358873821523858,0.972439709275138
"s__Odoribacter_laneus",0.68072967959924,0.0251342463614833,0.0610332319954224,0.972439709275138
"s__Odoribacter_splanchnicus",0.243395429776159,0.104346759206895,0.089298372018195,0.972439709275138
"s__Oscillibacter_sp_KLE_1745",0.332577116274215,-0.438145064869195,0.451563928141883,0.972439709275138
"s__Oxalobacter_formigenes",0.984291487763556,-0.0168064152731157,0.852983870556813,0.988215275824513
"s__Parabacteroides_distasonis",0.314100158257115,0.0281842216124894,0.0279574909500665,0.972439709275138
"s__Parabacteroides_goldsteinii",0.000157064094132171,0.51708507891179,0.135312326116367,0.0132719159541684
"s__Parabacteroides_johnsonii",0.573544800677273,-0.0858362963346308,0.152362232845535,0.972439709275138
"s__Parabacteroides_merdae",0.374148671743156,0.0329018199875048,0.0369737371598369,0.972439709275138
"s__Paraprevotella_clara",0.636794560037124,0.126695637157017,0.268082636965298,0.972439709275138
"s__Paraprevotella_xylaniphila",0.510259102657829,-0.124160189887791,0.188375221763633,0.972439709275138
"s__Parasutterella_excrementihominis",0.60078790500497,-0.161622747466528,0.308590168819356,0.972439709275138
"s__Phascolarctobacterium_succinatutens",0.150423582233152,0.11625512537546,0.0806652628589632,0.972439709275138
"s__Prevotella_buccae",0.375735568572573,-0.250174936202062,0.282073265977346,0.972439709275138
"s__Prevotella_copri",0.246628510689233,-0.00517994998039755,0.00446345557211984,0.972439709275138
"s__Prevotella_stercorea",0.703121274315039,-0.00405586058400192,0.0106334891286736,0.972439709275138
"s__Pyramidobacter_piscolens",0.912881868604684,0.0142896675885658,0.130518818651624,0.988215275824513
"s__Roseburia_hominis",0.490825601449741,-0.0548670728370913,0.0795492210415931,0.972439709275138
"s__Roseburia_intestinalis",0.758902872205981,-0.0104471596742156,0.0340118310079388,0.972439709275138
"s__Roseburia_inulinivorans",0.643320904724201,-0.015108032758346,0.0325980907707009,0.972439709275138
"s__Ruminococcaceae_bacterium_D16",0.739386277741488,-0.171335403765952,0.514627376891465,0.972439709275138
"s__Ruminococcus_bromii",0.239247695367063,-0.0289165835460515,0.0245287901763538,0.972439709275138
"s__Ruminococcus_callidus",0.660634257927045,-0.072084873844904,0.164048113974371,0.972439709275138
"s__Ruminococcus_champanellensis",0.0343162639274525,5.62011199574427,2.64516504960491,0.966574767289913
"s__Ruminococcus_gnavus",0.817365349193212,-0.01111243063996,0.0480830175564372,0.972439709275138
"s__Ruminococcus_lactaris",0.174361036551108,-0.18730910691033,0.13761622160512,0.972439709275138
"s__Ruminococcus_obeum",0.927824972704952,-0.0203489865976831,0.224485689003443,0.988215275824513
"s__Ruminococcus_sp_5_1_39BFAA",0.931236174889975,0.00767272430656974,0.0888541108154024,0.988215275824513
"s__Ruminococcus_torques",0.780629278345141,-0.0111078196662788,0.0398538069460276,0.972439709275138
"s__Streptococcus_anginosus",0.921668390396508,-0.0317158367193344,0.322303959506782,0.988215275824513
